"year","Value.Q","Value.E","diff","mean","pdiff","stat"
1981,146,145,1,145.5,0.00687285223367698,"cy_date_25p_cumq_daily_sw"
1982,164,163,1,163.5,0.00611620795107034,"cy_date_25p_cumq_daily_sw"
1983,152,151,1,151.5,0.0066006600660066,"cy_date_25p_cumq_daily_sw"
1984,165,164,1,164.5,0.0060790273556231,"cy_date_25p_cumq_daily_sw"
1985,147,146,1,146.5,0.0068259385665529,"cy_date_25p_cumq_daily_sw"
1986,151,150,1,150.5,0.00664451827242525,"cy_date_25p_cumq_daily_sw"
1987,138,137,1,137.5,0.00727272727272727,"cy_date_25p_cumq_daily_sw"
1988,149,148,1,148.5,0.00673400673400673,"cy_date_25p_cumq_daily_sw"
1989,152,151,1,151.5,0.0066006600660066,"cy_date_25p_cumq_daily_sw"
1990,154,153,1,153.5,0.00651465798045603,"cy_date_25p_cumq_daily_sw"
1991,152,151,1,151.5,0.0066006600660066,"cy_date_25p_cumq_daily_sw"
1992,143,142,1,142.5,0.00701754385964912,"cy_date_25p_cumq_daily_sw"
1993,141,140,1,140.5,0.00711743772241993,"cy_date_25p_cumq_daily_sw"
1994,141,140,1,140.5,0.00711743772241993,"cy_date_25p_cumq_daily_sw"
1995,154,153,1,153.5,0.00651465798045603,"cy_date_25p_cumq_daily_sw"
1996,157,156,1,156.5,0.00638977635782748,"cy_date_25p_cumq_daily_sw"
1997,153,152,1,152.5,0.00655737704918033,"cy_date_25p_cumq_daily_sw"
1998,138,137,1,137.5,0.00727272727272727,"cy_date_25p_cumq_daily_sw"
1999,167,166,1,166.5,0.00600600600600601,"cy_date_25p_cumq_daily_sw"
2000,159,158,1,158.5,0.00630914826498423,"cy_date_25p_cumq_daily_sw"
2001,152,151,1,151.5,0.0066006600660066,"cy_date_25p_cumq_daily_sw"
2002,157,156,1,156.5,0.00638977635782748,"cy_date_25p_cumq_daily_sw"
2003,153,152,1,152.5,0.00655737704918033,"cy_date_25p_cumq_daily_sw"
2004,150,149,1,149.5,0.00668896321070234,"cy_date_25p_cumq_daily_sw"
2005,137,136,1,136.5,0.00732600732600733,"cy_date_25p_cumq_daily_sw"
2006,143,142,1,142.5,0.00701754385964912,"cy_date_25p_cumq_daily_sw"
2007,152,151,1,151.5,0.0066006600660066,"cy_date_25p_cumq_daily_sw"
2008,153,152,1,152.5,0.00655737704918033,"cy_date_25p_cumq_daily_sw"
2009,156,155,1,155.5,0.00643086816720257,"cy_date_25p_cumq_daily_sw"
2010,154,153,1,153.5,0.00651465798045603,"cy_date_25p_cumq_daily_sw"
2011,158,157,1,157.5,0.00634920634920635,"cy_date_25p_cumq_daily_sw"
2012,157,156,1,156.5,0.00638977635782748,"cy_date_25p_cumq_daily_sw"
2013,145,144,1,144.5,0.0069204152249135,"cy_date_25p_cumq_daily_sw"
2014,154,153,1,153.5,0.00651465798045603,"cy_date_25p_cumq_daily_sw"
1964,192,191,1,191.5,0.00522193211488251,"cy_date_50p_cumq_daily_sw"
1965,187,186,1,186.5,0.00536193029490617,"cy_date_50p_cumq_daily_sw"
1966,187,186,1,186.5,0.00536193029490617,"cy_date_50p_cumq_daily_sw"
1967,183,182,1,182.5,0.00547945205479452,"cy_date_50p_cumq_daily_sw"
1968,188,187,1,187.5,0.00533333333333333,"cy_date_50p_cumq_daily_sw"
1969,174,173,1,173.5,0.00576368876080692,"cy_date_50p_cumq_daily_sw"
1970,178,177,1,177.5,0.00563380281690141,"cy_date_50p_cumq_daily_sw"
1971,182,181,1,181.5,0.00550964187327824,"cy_date_50p_cumq_daily_sw"
1972,181,180,1,180.5,0.00554016620498615,"cy_date_50p_cumq_daily_sw"
1973,185,184,1,184.5,0.00542005420054201,"cy_date_50p_cumq_daily_sw"
1974,183,182,1,182.5,0.00547945205479452,"cy_date_50p_cumq_daily_sw"
1975,188,187,1,187.5,0.00533333333333333,"cy_date_50p_cumq_daily_sw"
1976,197,196,1,196.5,0.00508905852417303,"cy_date_50p_cumq_daily_sw"
1977,178,177,1,177.5,0.00563380281690141,"cy_date_50p_cumq_daily_sw"
1978,191,190,1,190.5,0.005249343832021,"cy_date_50p_cumq_daily_sw"
1979,185,184,1,184.5,0.00542005420054201,"cy_date_50p_cumq_daily_sw"
1980,173,172,1,172.5,0.00579710144927536,"cy_date_50p_cumq_daily_sw"
1981,187,186,1,186.5,0.00536193029490617,"cy_date_50p_cumq_daily_sw"
1982,186,185,1,185.5,0.00539083557951483,"cy_date_50p_cumq_daily_sw"
1983,190,189,1,189.5,0.00527704485488127,"cy_date_50p_cumq_daily_sw"
1984,193,192,1,192.5,0.00519480519480519,"cy_date_50p_cumq_daily_sw"
1985,177,176,1,176.5,0.0056657223796034,"cy_date_50p_cumq_daily_sw"
1986,175,174,1,174.5,0.00573065902578797,"cy_date_50p_cumq_daily_sw"
1987,171,170,1,170.5,0.00586510263929619,"cy_date_50p_cumq_daily_sw"
1988,180,179,1,179.5,0.00557103064066852,"cy_date_50p_cumq_daily_sw"
1989,180,179,1,179.5,0.00557103064066852,"cy_date_50p_cumq_daily_sw"
1990,185,184,1,184.5,0.00542005420054201,"cy_date_50p_cumq_daily_sw"
1991,185,184,1,184.5,0.00542005420054201,"cy_date_50p_cumq_daily_sw"
1992,172,171,1,171.5,0.00583090379008746,"cy_date_50p_cumq_daily_sw"
1993,175,174,1,174.5,0.00573065902578797,"cy_date_50p_cumq_daily_sw"
1994,176,175,1,175.5,0.0056980056980057,"cy_date_50p_cumq_daily_sw"
1995,184,183,1,183.5,0.00544959128065395,"cy_date_50p_cumq_daily_sw"
1996,187,186,1,186.5,0.00536193029490617,"cy_date_50p_cumq_daily_sw"
1997,187,186,1,186.5,0.00536193029490617,"cy_date_50p_cumq_daily_sw"
1998,171,170,1,170.5,0.00586510263929619,"cy_date_50p_cumq_daily_sw"
1999,197,196,1,196.5,0.00508905852417303,"cy_date_50p_cumq_daily_sw"
2000,190,189,1,189.5,0.00527704485488127,"cy_date_50p_cumq_daily_sw"
2001,185,184,1,184.5,0.00542005420054201,"cy_date_50p_cumq_daily_sw"
2002,181,180,1,180.5,0.00554016620498615,"cy_date_50p_cumq_daily_sw"
2003,181,180,1,180.5,0.00554016620498615,"cy_date_50p_cumq_daily_sw"
2004,183,182,1,182.5,0.00547945205479452,"cy_date_50p_cumq_daily_sw"
2005,174,173,1,173.5,0.00576368876080692,"cy_date_50p_cumq_daily_sw"
2006,168,167,1,167.5,0.00597014925373134,"cy_date_50p_cumq_daily_sw"
2007,178,177,1,177.5,0.00563380281690141,"cy_date_50p_cumq_daily_sw"
2008,183,182,1,182.5,0.00547945205479452,"cy_date_50p_cumq_daily_sw"
2009,183,182,1,182.5,0.00547945205479452,"cy_date_50p_cumq_daily_sw"
2010,185,184,1,184.5,0.00542005420054201,"cy_date_50p_cumq_daily_sw"
2011,186,185,1,185.5,0.00539083557951483,"cy_date_50p_cumq_daily_sw"
2012,184,183,1,183.5,0.00544959128065395,"cy_date_50p_cumq_daily_sw"
2013,177,176,1,176.5,0.0056657223796034,"cy_date_50p_cumq_daily_sw"
2014,186,185,1,185.5,0.00539083557951483,"cy_date_50p_cumq_daily_sw"
1964,230,229,1,229.5,0.00435729847494553,"cy_date_75p_cumq_daily_sw"
1965,227,226,1,226.5,0.00441501103752759,"cy_date_75p_cumq_daily_sw"
1966,221,220,1,220.5,0.00453514739229025,"cy_date_75p_cumq_daily_sw"
1967,220,219,1,219.5,0.00455580865603645,"cy_date_75p_cumq_daily_sw"
1968,228,227,1,227.5,0.0043956043956044,"cy_date_75p_cumq_daily_sw"
1969,220,219,1,219.5,0.00455580865603645,"cy_date_75p_cumq_daily_sw"
1970,215,214,1,214.5,0.00466200466200466,"cy_date_75p_cumq_daily_sw"
1971,219,218,1,218.5,0.0045766590389016,"cy_date_75p_cumq_daily_sw"
1972,215,214,1,214.5,0.00466200466200466,"cy_date_75p_cumq_daily_sw"
1973,221,220,1,220.5,0.00453514739229025,"cy_date_75p_cumq_daily_sw"
1974,214,213,1,213.5,0.00468384074941452,"cy_date_75p_cumq_daily_sw"
1975,226,225,1,225.5,0.00443458980044346,"cy_date_75p_cumq_daily_sw"
1976,230,229,1,229.5,0.00435729847494553,"cy_date_75p_cumq_daily_sw"
1977,220,219,1,219.5,0.00455580865603645,"cy_date_75p_cumq_daily_sw"
1978,240,239,1,239.5,0.00417536534446764,"cy_date_75p_cumq_daily_sw"
1979,223,222,1,222.5,0.00449438202247191,"cy_date_75p_cumq_daily_sw"
1980,218,217,1,217.5,0.00459770114942529,"cy_date_75p_cumq_daily_sw"
1981,224,223,1,223.5,0.00447427293064877,"cy_date_75p_cumq_daily_sw"
1982,225,224,1,224.5,0.0044543429844098,"cy_date_75p_cumq_daily_sw"
1983,222,221,1,221.5,0.00451467268623025,"cy_date_75p_cumq_daily_sw"
1984,226,225,1,225.5,0.00443458980044346,"cy_date_75p_cumq_daily_sw"
1985,214,213,1,213.5,0.00468384074941452,"cy_date_75p_cumq_daily_sw"
1986,212,211,1,211.5,0.00472813238770686,"cy_date_75p_cumq_daily_sw"
1987,209,208,1,208.5,0.00479616306954436,"cy_date_75p_cumq_daily_sw"
1988,223,222,1,222.5,0.00449438202247191,"cy_date_75p_cumq_daily_sw"
1989,225,224,1,224.5,0.0044543429844098,"cy_date_75p_cumq_daily_sw"
1990,223,222,1,222.5,0.00449438202247191,"cy_date_75p_cumq_daily_sw"
1991,218,217,1,217.5,0.00459770114942529,"cy_date_75p_cumq_daily_sw"
1992,215,214,1,214.5,0.00466200466200466,"cy_date_75p_cumq_daily_sw"
1993,221,220,1,220.5,0.00453514739229025,"cy_date_75p_cumq_daily_sw"
1994,209,208,1,208.5,0.00479616306954436,"cy_date_75p_cumq_daily_sw"
1995,231,230,1,230.5,0.00433839479392625,"cy_date_75p_cumq_daily_sw"
1996,221,220,1,220.5,0.00453514739229025,"cy_date_75p_cumq_daily_sw"
1997,227,226,1,226.5,0.00441501103752759,"cy_date_75p_cumq_daily_sw"
1998,212,211,1,211.5,0.00472813238770686,"cy_date_75p_cumq_daily_sw"
1999,228,227,1,227.5,0.0043956043956044,"cy_date_75p_cumq_daily_sw"
2000,220,219,1,219.5,0.00455580865603645,"cy_date_75p_cumq_daily_sw"
2001,224,223,1,223.5,0.00447427293064877,"cy_date_75p_cumq_daily_sw"
2002,210,209,1,209.5,0.00477326968973747,"cy_date_75p_cumq_daily_sw"
2003,229,228,1,228.5,0.00437636761487965,"cy_date_75p_cumq_daily_sw"
2004,230,229,1,229.5,0.00435729847494553,"cy_date_75p_cumq_daily_sw"
2005,218,217,1,217.5,0.00459770114942529,"cy_date_75p_cumq_daily_sw"
2006,205,204,1,204.5,0.00488997555012225,"cy_date_75p_cumq_daily_sw"
2007,206,205,1,205.5,0.0048661800486618,"cy_date_75p_cumq_daily_sw"
2008,224,223,1,223.5,0.00447427293064877,"cy_date_75p_cumq_daily_sw"
2009,222,221,1,221.5,0.00451467268623025,"cy_date_75p_cumq_daily_sw"
2010,227,226,1,226.5,0.00441501103752759,"cy_date_75p_cumq_daily_sw"
2011,220,219,1,219.5,0.00455580865603645,"cy_date_75p_cumq_daily_sw"
2012,213,212,1,212.5,0.00470588235294118,"cy_date_75p_cumq_daily_sw"
2013,214,213,1,213.5,0.00468384074941452,"cy_date_75p_cumq_daily_sw"
2014,232,231,1,231.5,0.00431965442764579,"cy_date_75p_cumq_daily_sw"
1964,56288736,56288736,1.49011611938477e-08,56288736,2.64727230575006e-16,"jfm_totalq_daily_sw"
1965,70140384,70140384,2.98023223876953e-08,70140384,4.2489534114463e-16,"jfm_totalq_daily_sw"
1966,79514784,79514783.9999999,7.45058059692383e-08,79514784,9.37005701596804e-16,"jfm_totalq_daily_sw"
1967,68956704,68956704,0,68956704,0,"jfm_totalq_daily_sw"
1968,82280448,82280448,-1.49011611938477e-08,82280448,1.8110209115351e-16,"jfm_totalq_daily_sw"
1969,51419232,51419232,2.23517417907715e-08,51419232,4.34696142306666e-16,"jfm_totalq_daily_sw"
1970,62694432,62694432,0,62694432,0,"jfm_totalq_daily_sw"
1971,77351328,77351328,2.98023223876953e-08,77351328,3.85285206579715e-16,"jfm_totalq_daily_sw"
1972,77931936,77931936,1.49011611938477e-08,77931936,1.91207378626493e-16,"jfm_totalq_daily_sw"
1973,51871104,51871104,0,51871104,0,"jfm_totalq_daily_sw"
1974,69841440,69841440,0,69841440,0,"jfm_totalq_daily_sw"
1975,52354080,52354080,-2.23517417907715e-08,52354080,4.26934095504524e-16,"jfm_totalq_daily_sw"
1976,63101376,63101376,4.4703483581543e-08,63101376,7.08439124711686e-16,"jfm_totalq_daily_sw"
1977,63027936,63027936,-2.98023223876953e-08,63027936,4.72843064188161e-16,"jfm_totalq_daily_sw"
1978,62459424,62459424,0,62459424,0,"jfm_totalq_daily_sw"
1979,67093056,67093056,4.4703483581543e-08,67093056,6.6629076459929e-16,"jfm_totalq_daily_sw"
1980,62199360,62199360,0,62199360,0,"jfm_totalq_daily_sw"
1981,102677760,102677760,2.98023223876953e-08,102677760,2.90250998733273e-16,"jfm_totalq_daily_sw"
1982,53106624,53106624,0,53106624,0,"jfm_totalq_daily_sw"
1983,75861792,75861792,-1.49011611938477e-08,75861792,1.96425114685501e-16,"jfm_totalq_daily_sw"
1984,80593920,80593920,2.98023223876953e-08,80593920,3.69783755247236e-16,"jfm_totalq_daily_sw"
1985,51768288,51768288,-1.49011611938477e-08,51768288,2.87843422479949e-16,"jfm_totalq_daily_sw"
1986,72791136,72791136,-2.98023223876953e-08,72791136,4.09422410823418e-16,"jfm_totalq_daily_sw"
1987,74520000,74520000,4.4703483581543e-08,74520000,5.99885716338473e-16,"jfm_totalq_daily_sw"
1988,54719712,54719712,2.23517417907715e-08,54719712,4.08476963306596e-16,"jfm_totalq_daily_sw"
1989,57391200,57391200,1.49011611938477e-08,57391200,2.59641917120528e-16,"jfm_totalq_daily_sw"
1990,71889984,71889984,-1.49011611938477e-08,71889984,2.07277291838703e-16,"jfm_totalq_daily_sw"
1991,77823936,77823936,-1.49011611938477e-08,77823936,1.91472726255424e-16,"jfm_totalq_daily_sw"
1992,88093440,88093440,0,88093440,0,"jfm_totalq_daily_sw"
1993,56738016,56738016,1.49011611938477e-08,56738016,2.62630987904964e-16,"jfm_totalq_daily_sw"
1994,69809472,69809472,1.49011611938477e-08,69809472,2.13454718492179e-16,"jfm_totalq_daily_sw"
1995,64749888,64749888,0,64749888,0,"jfm_totalq_daily_sw"
1996,86547744,86547744,-1.49011611938477e-08,86547744,1.7217272808229e-16,"jfm_totalq_daily_sw"
1997,70971552,70971552,0,70971552,0,"jfm_totalq_daily_sw"
1998,73421856,73421856,1.49011611938477e-08,73421856,2.02952662948859e-16,"jfm_totalq_daily_sw"
1999,65336544,65336544,1.49011611938477e-08,65336544,2.28067789962194e-16,"jfm_totalq_daily_sw"
2000,75066048,75066048,-2.98023223876953e-08,75066048,3.97014671502292e-16,"jfm_totalq_daily_sw"
2001,59882976,59882976,0,59882976,0,"jfm_totalq_daily_sw"
2002,63450432,63450432,0,63450432,0,"jfm_totalq_daily_sw"
2003,62978688,62978688,-1.49011611938477e-08,62978688,2.36606408724292e-16,"jfm_totalq_daily_sw"
2004,65515392,65515392,0,65515392,0,"jfm_totalq_daily_sw"
2005,152167680,152167680,0,152167680,0,"jfm_totalq_daily_sw"
2006,69522624,69522624,2.98023223876953e-08,69522624,4.28670850911716e-16,"jfm_totalq_daily_sw"
2007,74780064,74780064,0,74780064,0,"jfm_totalq_daily_sw"
2008,54070848,54070848,-2.23517417907715e-08,54070848,4.13378791299361e-16,"jfm_totalq_daily_sw"
2009,49602240,49602240,-1.49011611938477e-08,49602240,3.00413069930867e-16,"jfm_totalq_daily_sw"
2010,67956192,67956192,2.98023223876953e-08,67956192,4.38551977540109e-16,"jfm_totalq_daily_sw"
2011,68462496,68462496,0,68462496,0,"jfm_totalq_daily_sw"
2012,70370208,70370208,0,70370208,0,"jfm_totalq_daily_sw"
2013,73504800,73504800,-2.98023223876953e-08,73504800,4.05447295791503e-16,"jfm_totalq_daily_sw"
2014,55182816,55182816,2.23517417907715e-08,55182816,4.05048952028318e-16,"jfm_totalq_daily_sw"
1964,672632640,672632640,0,672632640,0,"amj_totalq_daily_sw"
1965,653961600,653961600,0,653961600,0,"amj_totalq_daily_sw"
1966,752492160,752492160,-2.38418579101562e-07,752492160,3.16838622081541e-16,"amj_totalq_daily_sw"
1967,851330304,851330304,-2.38418579101562e-07,851330304,2.80054143475624e-16,"amj_totalq_daily_sw"
1968,781125120,781125120,0,781125120,0,"amj_totalq_daily_sw"
1969,898274880,898274880,0,898274880,0,"amj_totalq_daily_sw"
1970,673986528,673986528,0,673986528,0,"amj_totalq_daily_sw"
1971,757723680,757723680,0,757723680,0,"amj_totalq_daily_sw"
1972,936014400,936014400,0,936014400,0,"amj_totalq_daily_sw"
1973,606869280,606869280,-1.19209289550781e-07,606869280,1.96433224550073e-16,"amj_totalq_daily_sw"
1974,814639680,814639680,0,814639680,0,"amj_totalq_daily_sw"
1975,633337056,633337056,0,633337056,0,"amj_totalq_daily_sw"
1976,694655136,694655136,0,694655136,0,"amj_totalq_daily_sw"
1977,664873920,664873920,-1.19209289550781e-07,664873920,1.79296083008913e-16,"amj_totalq_daily_sw"
1978,635904000,635904000,-1.19209289550781e-07,635904000,1.87464286355773e-16,"amj_totalq_daily_sw"
1979,655044192,655044192,0,655044192,0,"amj_totalq_daily_sw"
1980,852495840,852495840,0,852495840,0,"amj_totalq_daily_sw"
1981,705447360,705447360,-1.19209289550781e-07,705447360,1.68983961540066e-16,"amj_totalq_daily_sw"
1982,760668192,760668192,1.19209289550781e-07,760668192,1.56716543171535e-16,"amj_totalq_daily_sw"
1983,681670080,681670080,2.38418579101562e-07,681670080,3.4975655540223e-16,"amj_totalq_daily_sw"
1984,606795840,606795840,0,606795840,0,"amj_totalq_daily_sw"
1985,794153376,794153376,2.38418579101562e-07,794153376,3.002172959365e-16,"amj_totalq_daily_sw"
1986,850495680,850495680,0,850495680,0,"amj_totalq_daily_sw"
1987,873400320,873400320,0,873400320,0,"amj_totalq_daily_sw"
1988,801429984,801429984,2.38418579101562e-07,801429984,2.97491463835177e-16,"amj_totalq_daily_sw"
1989,691866144,691866144,0,691866144,0,"amj_totalq_daily_sw"
1990,761754240,761754240,0,761754240,0,"amj_totalq_daily_sw"
1991,783276480,783276480,0,783276480,0,"amj_totalq_daily_sw"
1992,824420160,824420160,0,824420160,0,"amj_totalq_daily_sw"
1993,625950720,625950720,-1.19209289550781e-07,625950720,1.90445167234221e-16,"amj_totalq_daily_sw"
1994,776295360,776295360,0,776295360,0,"amj_totalq_daily_sw"
1995,713802240,713802240,0,713802240,0,"amj_totalq_daily_sw"
1996,717154560,717154560,0,717154560,0,"amj_totalq_daily_sw"
1997,922354560,922354560,-2.38418579101562e-07,922354560,2.58489077238977e-16,"amj_totalq_daily_sw"
1998,778325760,778325760,0,778325760,0,"amj_totalq_daily_sw"
1999,761996160,761996160,0,761996160,0,"amj_totalq_daily_sw"
2000,714640320,714640320,1.19209289550781e-07,714640320,1.66810192784506e-16,"amj_totalq_daily_sw"
2001,605190528,605190528,0,605190528,0,"amj_totalq_daily_sw"
2002,805635936,805635936,0,805635936,0,"amj_totalq_daily_sw"
2003,725284800,725284800,0,725284800,0,"amj_totalq_daily_sw"
2004,750340800,750340800,0,750340800,0,"amj_totalq_daily_sw"
2005,772450560,772450560,0,772450560,0,"amj_totalq_daily_sw"
2006,819624960,819624960,-2.38418579101562e-07,819624960,2.90887406725098e-16,"amj_totalq_daily_sw"
2007,876147840,876147840,0,876147840,0,"amj_totalq_daily_sw"
2008,776559744,776559744,0,776559744,0,"amj_totalq_daily_sw"
2009,589861440,589861440,0,589861440,0,"amj_totalq_daily_sw"
2010,607633920,607633920,-1.19209289550781e-07,607633920,1.96186035089649e-16,"amj_totalq_daily_sw"
2011,729328320,729328320,1.19209289550781e-07,729328320,1.63450789283462e-16,"amj_totalq_daily_sw"
2012,891423360,891423360,-2.38418579101562e-07,891423360,2.67458302979139e-16,"amj_totalq_daily_sw"
2013,821145600,821145600,0,821145600,0,"amj_totalq_daily_sw"
2014,762132672,762132672,1.19209289550781e-07,762132672,1.56415403682866e-16,"amj_totalq_daily_sw"
1964,829267200,829267200,0,829267200,0,"jas_totalq_daily_sw"
1965,667733760,667733760,0,667733760,0,"jas_totalq_daily_sw"
1966,824091840,824091840,0,824091840,0,"jas_totalq_daily_sw"
1967,821309760,821309760,0,821309760,0,"jas_totalq_daily_sw"
1968,835341120,835341120,-3.57627868652344e-07,835341120,4.28121949332919e-16,"jas_totalq_daily_sw"
1969,582940800,582940800,3.57627868652344e-07,582940800,6.13489171889056e-16,"jas_totalq_daily_sw"
1970,541961280,541961280,0,541961280,0,"jas_totalq_daily_sw"
1971,702838080,702838080,-2.38418579101562e-07,702838080,3.39222625930517e-16,"jas_totalq_daily_sw"
1972,848888640,848888640,0,848888640,0,"jas_totalq_daily_sw"
1973,572849280,572849280,-1.19209289550781e-07,572849280,2.08098872971929e-16,"jas_totalq_daily_sw"
1974,849165120,849165120,-3.57627868652344e-07,849165120,4.21152329775796e-16,"jas_totalq_daily_sw"
1975,722226240,722226240,-3.57627868652344e-07,722226240,4.95174294210556e-16,"jas_totalq_daily_sw"
1976,1116288000,1116288000,-4.76837158203125e-07,1116288000,4.27163203584671e-16,"jas_totalq_daily_sw"
1977,545970240,545970240,-3.57627868652344e-07,545970240,6.55031799264999e-16,"jas_totalq_daily_sw"
1978,785661120,785661120,0,785661120,0,"jas_totalq_daily_sw"
1979,668027520,668027520,0,668027520,0,"jas_totalq_daily_sw"
1980,548112960,548112960,0,548112960,0,"jas_totalq_daily_sw"
1981,763940160,763940160,3.57627868652344e-07,763940160,4.68135971084887e-16,"jas_totalq_daily_sw"
1982,819918720,819918720,0,819918720,0,"jas_totalq_daily_sw"
1983,758263680,758263680,2.38418579101562e-07,758263680,3.14427006581091e-16,"jas_totalq_daily_sw"
1984,816600960,816600960,-2.38418579101562e-07,816600960,2.91964607905387e-16,"jas_totalq_daily_sw"
1985,583234560,583234560,1.19209289550781e-07,583234560,2.04393391144004e-16,"jas_totalq_daily_sw"
1986,630460800,630460800,0,630460800,0,"jas_totalq_daily_sw"
1987,570784320,570784320,-1.19209289550781e-07,570784320,2.0885172450214e-16,"jas_totalq_daily_sw"
1988,607322880,607322880,-3.57627868652344e-07,607322880,5.8885953490233e-16,"jas_totalq_daily_sw"
1989,556822080,556822080,-2.38418579101562e-07,556822080,4.28177307734568e-16,"jas_totalq_daily_sw"
1990,747722880,747722880,-2.38418579101562e-07,747722880,3.18859547405534e-16,"jas_totalq_daily_sw"
1991,869970240,869970240,-3.57627868652344e-07,869970240,4.11080577483137e-16,"jas_totalq_daily_sw"
1992,473601600,473601600,1.19209289550781e-07,473601600,2.51707953585421e-16,"jas_totalq_daily_sw"
1993,459129600,459129600,0,459129600,0,"jas_totalq_daily_sw"
1994,598734720,598734720,-2.38418579101562e-07,598734720,3.98204031163522e-16,"jas_totalq_daily_sw"
1995,612887040,612887040,-2.38418579101562e-07,612887040,3.89009007437264e-16,"jas_totalq_daily_sw"
1996,785410560,785410560,2.38418579101562e-07,785410560,3.03559171780887e-16,"jas_totalq_daily_sw"
1997,836550720,836550720,-2.38418579101562e-07,836550720,2.85001941187215e-16,"jas_totalq_daily_sw"
1998,544466880,544466880,-2.38418579101562e-07,544466880,4.37893631108585e-16,"jas_totalq_daily_sw"
1999,1033300800,1033300800,-7.15255737304688e-07,1033300800,6.92204764870682e-16,"jas_totalq_daily_sw"
2000,862263360,862263360,0,862263360,0,"jas_totalq_daily_sw"
2001,616299840,616299840,2.38418579101562e-07,616299840,3.86854845040301e-16,"jas_totalq_daily_sw"
2002,724973760,724973760,-4.76837158203125e-07,724973760,6.57730230406029e-16,"jas_totalq_daily_sw"
2003,541442880,541442880,-3.57627868652344e-07,541442880,6.60508950920813e-16,"jas_totalq_daily_sw"
2004,655292160,655292160,0,655292160,0,"jas_totalq_daily_sw"
2005,555888960,555888960,0,555888960,0,"jas_totalq_daily_sw"
2006,489015360,489015360,1.19209289550781e-07,489015360,2.43774121023072e-16,"jas_totalq_daily_sw"
2007,687493440,687493440,-2.38418579101562e-07,687493440,3.46793969556368e-16,"jas_totalq_daily_sw"
2008,675984960,675984960,-2.38418579101562e-07,675984960,3.52698052781474e-16,"jas_totalq_daily_sw"
2009,542808000,542808000,3.57627868652344e-07,542808000,6.58847822162429e-16,"jas_totalq_daily_sw"
2010,570058560,570058560,-2.38418579101562e-07,570058560,4.18235240782214e-16,"jas_totalq_daily_sw"
2011,733423680,733423680,-1.19209289550781e-07,733423680,1.62538097421099e-16,"jas_totalq_daily_sw"
2012,841337280,841337280,4.76837158203125e-07,841337280,5.66761000063049e-16,"jas_totalq_daily_sw"
2013,645520320,645520320,-2.38418579101562e-07,645520320,3.69343259560849e-16,"jas_totalq_daily_sw"
2014,684054720,684054720,-1.19209289550781e-07,684054720,1.742686455709e-16,"jas_totalq_daily_sw"
1964,232224192,232224192,-8.94069671630859e-08,232224192,3.85002812984643e-16,"ond_totalq_daily_sw"
1965,208854720,208854720,0,208854720,0,"ond_totalq_daily_sw"
1966,160997760,160997760,5.96046447753906e-08,160997760,3.70220335831943e-16,"ond_totalq_daily_sw"
1967,144741600,144741600,-2.98023223876953e-08,144741600,2.05900186177957e-16,"ond_totalq_daily_sw"
1968,192589056,192589056,-2.08616256713867e-07,192589056,1.08321968572226e-15,"ond_totalq_daily_sw"
1969,179547840,179547840,-5.96046447753906e-08,179547840,3.31970826134086e-16,"ond_totalq_daily_sw"
1970,100691424,100691424,0,100691424,0,"ond_totalq_daily_sw"
1971,132734592,132734592,-2.98023223876953e-08,132734592,2.24525663872876e-16,"ond_totalq_daily_sw"
1972,123321312,123321312,0,123321312,0,"ond_totalq_daily_sw"
1973,147159072,147159072,2.98023223876953e-08,147159072,2.02517738000518e-16,"ond_totalq_daily_sw"
1974,89152704,89152704,2.98023223876953e-08,89152704,3.34283998696162e-16,"ond_totalq_daily_sw"
1975,197669376,197669376,8.94069671630859e-08,197669376,4.5230560733437e-16,"ond_totalq_daily_sw"
1976,134739072,134739072,5.96046447753906e-08,134739072,4.42370901703929e-16,"ond_totalq_daily_sw"
1977,101606400,101606400,-5.96046447753906e-08,101606400,5.86622936895615e-16,"ond_totalq_daily_sw"
1978,183899808,183899808,5.96046447753906e-08,183899808,3.24114774363389e-16,"ond_totalq_daily_sw"
1979,123838848,123838848,-2.98023223876953e-08,123838848,2.40654066708496e-16,"ond_totalq_daily_sw"
1980,177707520,177707520,-2.98023223876953e-08,177707520,1.67704340186028e-16,"ond_totalq_daily_sw"
1981,162362880,162362880,5.96046447753906e-08,162362880,3.67107585030462e-16,"ond_totalq_daily_sw"
1982,132976512,132976512,-4.4703483581543e-08,132976512,3.3617578705586e-16,"ond_totalq_daily_sw"
1983,170095680,170095680,2.98023223876953e-08,170095680,1.75209166909444e-16,"ond_totalq_daily_sw"
1984,129977568,129977568,0,129977568,0,"ond_totalq_daily_sw"
1985,157360320,157360320,-2.98023223876953e-08,157360320,1.89389055561754e-16,"ond_totalq_daily_sw"
1986,117210240,117210240,2.98023223876953e-08,117210240,2.54263811657542e-16,"ond_totalq_daily_sw"
1987,97377984,97377984,-2.98023223876953e-08,97377984,3.06047847403529e-16,"ond_totalq_daily_sw"
1988,184809600,184809600,0,184809600,0,"ond_totalq_daily_sw"
1989,163788480,163788480,2.98023223876953e-08,163788480,1.81956157036779e-16,"ond_totalq_daily_sw"
1990,197225280,197225280,-8.94069671630859e-08,197225280,4.53324072670024e-16,"ond_totalq_daily_sw"
1991,116214048,116214048,0,116214048,0,"ond_totalq_daily_sw"
